MATERIAL_NAME,BATCH_NUMBER,PLANT_NAME,TOTAL_UNRESRICTED_STOCK_TON,TOTAL_STOCK_PER_MATERIAL_TON,PERCENTAGE_SHARE,MONTHS_IN_WAREHOUSE,SHELF_LIFE_IN_MONTH,EXPIRED,FIRST_MONTH_APPEAR,EXPIRE_MONTH,LAST_MONTH_SEEN,INVENTORY_STATUS,MONTH_NOTICE
MAT-0335,1892A2137,SINGAPORE-WAREHOUSE,198.0,19593.575,1.01,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,1918A3139,SINGAPORE-WAREHOUSE,148.0,19593.575,0.76,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,2359A4462,SINGAPORE-WAREHOUSE,173.25,19593.575,0.88,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,2438A1284,CHINA-WAREHOUSE,28.875,19593.575,0.15,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,2438A1284,SINGAPORE-WAREHOUSE,66.0,19593.575,0.34,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,2547A6874,SINGAPORE-WAREHOUSE,202.125,19593.575,1.03,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,2853A5194,SINGAPORE-WAREHOUSE,176.0,19593.575,0.9,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,3088A7231,SINGAPORE-WAREHOUSE,50.875,19593.575,0.26,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,3158A2009,SINGAPORE-WAREHOUSE,12.375,19593.575,0.06,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,3360A4823,SINGAPORE-WAREHOUSE,209.0,19593.575,1.07,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,3734A3162,CHINA-WAREHOUSE,268.125,19593.575,1.37,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,3847A2621,SINGAPORE-WAREHOUSE,181.5,19593.575,0.93,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,3863A8245,SINGAPORE-WAREHOUSE,170.5,19593.575,0.87,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,4101A9500,CHINA-WAREHOUSE,280.5,19593.575,1.43,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,4805A5854,SINGAPORE-WAREHOUSE,24.75,19593.575,0.13,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,4931A9348,SINGAPORE-WAREHOUSE,210.375,19593.575,1.07,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,4997A7192,SINGAPORE-WAREHOUSE,70.25,19593.575,0.36,4,8,False,2024-09,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0335,5058A8207,SINGAPORE-WAREHOUSE,185.625,19593.575,0.95,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,5125A7276,SINGAPORE-WAREHOUSE,173.25,19593.575,0.88,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,5307A9370,SINGAPORE-WAREHOUSE,176.0,19593.575,0.9,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,5316A3281,SINGAPORE-WAREHOUSE,72.875,19593.575,0.37,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,5528A3068,SINGAPORE-WAREHOUSE,151.275,19593.575,0.77,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,5682A3599,SINGAPORE-WAREHOUSE,182.9,19593.575,0.93,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,6010A9819,SINGAPORE-WAREHOUSE,99.0,19593.575,0.51,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,6393A9520,SINGAPORE-WAREHOUSE,170.5,19593.575,0.87,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,6599A6694,SINGAPORE-WAREHOUSE,196.625,19593.575,1.0,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,6847A3074,SINGAPORE-WAREHOUSE,66.0,19593.575,0.34,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,6988A8278,SINGAPORE-WAREHOUSE,8.25,19593.575,0.04,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,7017A6817,SINGAPORE-WAREHOUSE,132.0,19593.575,0.67,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,7203A2193,SINGAPORE-WAREHOUSE,12.375,19593.575,0.06,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,7448A3314,SINGAPORE-WAREHOUSE,62.45,19593.575,0.32,4,8,False,2024-09,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0335,7737A9028,CHINA-WAREHOUSE,4.125,19593.575,0.02,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,7737A9028,SINGAPORE-WAREHOUSE,99.0,19593.575,0.51,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,8115A5986,SINGAPORE-WAREHOUSE,67.375,19593.575,0.34,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,8416A8292,SINGAPORE-WAREHOUSE,173.25,19593.575,0.88,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,8618A7480,SINGAPORE-WAREHOUSE,222.75,19593.575,1.14,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,8622A3112,SINGAPORE-WAREHOUSE,24.75,19593.575,0.13,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,8746A1627,SINGAPORE-WAREHOUSE,90.75,19593.575,0.46,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,9077A1573,SINGAPORE-WAREHOUSE,173.25,19593.575,0.88,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0335,9085A1526,CHINA-WAREHOUSE,12.375,19593.575,0.06,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,9303A8839,SINGAPORE-WAREHOUSE,177.375,19593.575,0.91,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,9535A8234,SINGAPORE-WAREHOUSE,158.125,19593.575,0.81,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0335,9768A5682,SINGAPORE-WAREHOUSE,85.25,19593.575,0.44,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0335,9839A4569,SINGAPORE-WAREHOUSE,61.875,19593.575,0.32,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0336,M3896A,SINGAPORE-WAREHOUSE,148.5,1975.05,7.52,6,8,False,2024-07,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0336,M9551C,SINGAPORE-WAREHOUSE,178.75,1975.05,9.05,6,8,False,2024-07,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0338,L2737A,CHINA-WAREHOUSE,157.325,1483.575,10.6,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0338,L5620A,SINGAPORE-WAREHOUSE,242.1,1483.575,16.32,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0338,L7065A,SINGAPORE-WAREHOUSE,377.975,1483.575,25.48,2,6,False,2024-11,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0339,L1722A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L1934A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L2702A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L3941A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L4204A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L4521A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L7331A,CHINA-WAREHOUSE,25.5,461.75,5.52,1,7,False,2024-12,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0339,L7337A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L7497A,CHINA-WAREHOUSE,2.125,461.75,0.46,9,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0339,L7750A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0339,L9652A,CHINA-WAREHOUSE,0.05,461.75,0.01,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0340,M1395A,CHINA-WAREHOUSE,131.475,21611.525,0.61,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0340,M1449A,SINGAPORE-WAREHOUSE,2938.2,21611.525,13.6,7,3,True,2024-06,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0340,M2689A,SINGAPORE-WAREHOUSE,1901.45,21611.525,8.8,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0340,M3431A,CHINA-WAREHOUSE,92.45,21611.525,0.43,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0340,M3431A,SINGAPORE-WAREHOUSE,1109.75,21611.525,5.13,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0340,M4259A,SINGAPORE-WAREHOUSE,3569.325,21611.525,16.52,7,3,True,2024-06,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0340,M5336A,CHINA-WAREHOUSE,323.125,21611.525,1.5,5,3,True,2024-07,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0340,M5336A,SINGAPORE-WAREHOUSE,250.1,21611.525,1.16,7,3,True,2024-06,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0340,M6396A,CHINA-WAREHOUSE,890.625,21611.525,4.12,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0340,M7096A,SINGAPORE-WAREHOUSE,1544.675,21611.525,7.15,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0340,M9362A,SINGAPORE-WAREHOUSE,926.15,21611.525,4.29,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0341,E2185A9812,CHINA-WAREHOUSE,105.925,4586.625,2.31,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0341,E2879A7216,CHINA-WAREHOUSE,174.7,4586.625,3.81,4,8,False,2024-09,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0341,E5973A7207,CHINA-WAREHOUSE,222.75,4586.625,4.86,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0341,E8138A8520,CHINA-WAREHOUSE,19.25,4586.625,0.42,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0341,E8312A6170,CHINA-WAREHOUSE,4.125,4586.625,0.09,3,8,False,2024-10,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0342,E1815A,CHINA-WAREHOUSE,148.5,148.5,100.0,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0343,8046E1866PAE,CHINA-WAREHOUSE,49.0,73.75,66.44,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0343,8046E1866PAE,SINGAPORE-WAREHOUSE,24.75,73.75,33.56,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0344,2741D9878,SINGAPORE-WAREHOUSE,55.0,1874.025,2.93,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0344,3383D1033,SINGAPORE-WAREHOUSE,30.075,1874.025,1.6,7,4,True,2024-06,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0344,3529D9676,SINGAPORE-WAREHOUSE,108.525,1874.025,5.79,12,4,True,2024-01,2024-05-01,2024-12,ยังอยู่,2024-02
MAT-0344,3573D7824,SINGAPORE-WAREHOUSE,134.6,1874.025,7.18,6,4,True,2024-07,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0344,3912D5216,SINGAPORE-WAREHOUSE,49.5,1874.025,2.64,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0344,4107D1265,SINGAPORE-WAREHOUSE,27.5,1874.025,1.47,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0344,4785D4146,SINGAPORE-WAREHOUSE,17.425,1874.025,0.93,13,4,True,2023-12,2024-04-01,2024-12,ยังอยู่,2024-01
MAT-0344,6093D3069,SINGAPORE-WAREHOUSE,86.425,1874.025,4.61,12,4,True,2024-01,2024-05-01,2024-12,ยังอยู่,2024-02
MAT-0344,6137D8903,SINGAPORE-WAREHOUSE,50.675,1874.025,2.7,13,4,True,2023-12,2024-04-01,2024-12,ยังอยู่,2024-01
MAT-0344,6756D1834,SINGAPORE-WAREHOUSE,13.75,1874.025,0.73,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0344,7708D8107,SINGAPORE-WAREHOUSE,17.675,1874.025,0.94,13,4,True,2023-12,2024-04-01,2024-12,ยังอยู่,2024-01
MAT-0344,7770D9073,SINGAPORE-WAREHOUSE,49.5,1874.025,2.64,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0345,1637A,SINGAPORE-WAREHOUSE,420.45,4164.075,10.1,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0345,1734A,SINGAPORE-WAREHOUSE,11.25,4164.075,0.27,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0345,2332A,SINGAPORE-WAREHOUSE,231.9,4164.075,5.57,8,6,True,2024-05,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0345,2739A,SINGAPORE-WAREHOUSE,145.9,4164.075,3.5,12,6,True,2024-01,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0345,3576A,SINGAPORE-WAREHOUSE,116.075,4164.075,2.79,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0345,4253A,SINGAPORE-WAREHOUSE,1.225,4164.075,0.03,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0345,4286A,SINGAPORE-WAREHOUSE,383.6,4164.075,9.21,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0345,5466A,SINGAPORE-WAREHOUSE,364.875,4164.075,8.76,12,6,True,2024-01,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0345,5530A,SINGAPORE-WAREHOUSE,112.125,4164.075,2.69,5,6,False,2024-08,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0345,6316A,SINGAPORE-WAREHOUSE,15.0,4164.075,0.36,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0345,7453A,SINGAPORE-WAREHOUSE,322.875,4164.075,7.75,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0345,7575A,SINGAPORE-WAREHOUSE,651.2,4164.075,15.64,9,6,True,2024-04,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0345,7867A,SINGAPORE-WAREHOUSE,218.575,4164.075,5.25,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0345,8664A,SINGAPORE-WAREHOUSE,441.85,4164.075,10.61,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0345,8791A,SINGAPORE-WAREHOUSE,446.075,4164.075,10.71,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0345,9263A,SINGAPORE-WAREHOUSE,112.25,4164.075,2.7,5,6,False,2024-08,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0345,9693A,SINGAPORE-WAREHOUSE,4.975,4164.075,0.12,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0346,M2753A,SINGAPORE-WAREHOUSE,1.375,1891.525,0.07,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0346,M6881A,SINGAPORE-WAREHOUSE,277.15,1891.525,14.65,5,6,False,2024-08,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0346,M7010A,SINGAPORE-WAREHOUSE,453.125,1891.525,23.96,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0346,M9155A,SINGAPORE-WAREHOUSE,37.125,1891.525,1.96,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0346,M9597A,SINGAPORE-WAREHOUSE,110.0,1891.525,5.82,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0347,1666A7972,SINGAPORE-WAREHOUSE,49.5,49.5,100.0,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0348,P6034A,SINGAPORE-WAREHOUSE,1020.0,1020.0,100.0,2,11,False,2024-11,2025-10-01,2024-12,ยังอยู่,2025-07
MAT-0349,2816G3900,SINGAPORE-WAREHOUSE,518.375,865.65,59.88,9,8,True,2024-04,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0349,5393G1312,SINGAPORE-WAREHOUSE,223.525,865.65,25.82,9,8,True,2024-04,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0350,V3408A,CHINA-WAREHOUSE,4.275,29.6,14.44,13,4,True,2023-12,2024-04-01,2024-12,ยังอยู่,2024-01
MAT-0350,V3609A,CHINA-WAREHOUSE,25.325,29.6,85.56,8,4,True,2024-05,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0351,2634A,SINGAPORE-WAREHOUSE,148.2,1686.975,8.78,2,2,False,2024-11,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0351,6053A,SINGAPORE-WAREHOUSE,96.2,1686.975,5.7,2,2,False,2024-11,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0351,7840A,CHINA-WAREHOUSE,104.45,1686.975,6.19,5,2,True,2024-07,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0352,2836G1716QDA,CHINA-WAREHOUSE,19.825,198.575,9.98,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0352,8918G7063QAC,CHINA-WAREHOUSE,178.75,198.575,90.02,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0353,S3175A,CHINA-WAREHOUSE,99.0,3498.375,2.83,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0353,S7373A,CHINA-WAREHOUSE,36.575,3498.375,1.05,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0354,M1942C,SINGAPORE-WAREHOUSE,16.5,14521.55,0.11,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M2509B,SINGAPORE-WAREHOUSE,159.5,14521.55,1.1,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M3245A,SINGAPORE-WAREHOUSE,154.0,14521.55,1.06,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0354,M3309B,SINGAPORE-WAREHOUSE,77.0,14521.55,0.53,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M4150B,SINGAPORE-WAREHOUSE,151.8,14521.55,1.05,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0354,M4689A,CHINA-WAREHOUSE,66.2,14521.55,0.46,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0354,M4897B,SINGAPORE-WAREHOUSE,30.25,14521.55,0.21,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5137A,SINGAPORE-WAREHOUSE,56.3,14521.55,0.39,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5187A,SINGAPORE-WAREHOUSE,184.25,14521.55,1.27,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5236B,SINGAPORE-WAREHOUSE,138.125,14521.55,0.95,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5531B,SINGAPORE-WAREHOUSE,156.675,14521.55,1.08,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5723B,SINGAPORE-WAREHOUSE,140.25,14521.55,0.97,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M5859A,CHINA-WAREHOUSE,74.225,14521.55,0.51,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0354,M6690A,CHINA-WAREHOUSE,297.1,14521.55,2.05,7,7,False,2024-06,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0354,M6911A,SINGAPORE-WAREHOUSE,185.4,14521.55,1.28,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0354,M7041B,SINGAPORE-WAREHOUSE,84.725,14521.55,0.58,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M7058B,CHINA-WAREHOUSE,82.5,14521.55,0.57,2,7,False,2024-11,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0354,M7266B,SINGAPORE-WAREHOUSE,90.75,14521.55,0.62,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0354,M8126A,SINGAPORE-WAREHOUSE,107.25,14521.55,0.74,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0354,M9470A,SINGAPORE-WAREHOUSE,181.825,14521.55,1.25,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0355,1158A4504,SINGAPORE-WAREHOUSE,272.25,2527.225,10.77,12,7,True,2024-01,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0355,1235A2591,SINGAPORE-WAREHOUSE,97.625,2527.225,3.86,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,1551A5529,SINGAPORE-WAREHOUSE,130.55,2527.225,5.17,12,7,True,2024-01,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0355,2396A9595,SINGAPORE-WAREHOUSE,136.125,2527.225,5.39,12,7,True,2024-01,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0355,2850A1092,SINGAPORE-WAREHOUSE,259.875,2527.225,10.28,7,7,False,2024-06,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0355,3197A1649,SINGAPORE-WAREHOUSE,148.5,2527.225,5.88,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,4102A8816,SINGAPORE-WAREHOUSE,86.625,2527.225,3.43,7,7,False,2024-06,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0355,5158A4393,SINGAPORE-WAREHOUSE,292.875,2527.225,11.59,8,7,True,2024-05,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0355,5313A1527,SINGAPORE-WAREHOUSE,41.075,2527.225,1.63,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,6299A5105,SINGAPORE-WAREHOUSE,302.15,2527.225,11.96,12,7,True,2024-01,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0355,6735A4244,SINGAPORE-WAREHOUSE,242.0,2527.225,9.58,12,7,True,2024-01,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0355,6834A9026,SINGAPORE-WAREHOUSE,247.5,2527.225,9.79,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,7799A2916,SINGAPORE-WAREHOUSE,15.7,2527.225,0.62,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,8720A8848,SINGAPORE-WAREHOUSE,152.625,2527.225,6.04,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0355,8861A4317,SINGAPORE-WAREHOUSE,99.0,2527.225,3.92,8,7,True,2024-05,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0356,M1490A,CHINA-WAREHOUSE,2.75,5544.35,0.05,1,7,False,2024-12,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0356,M1490A,SINGAPORE-WAREHOUSE,49.5,5544.35,0.89,1,7,False,2024-12,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0356,M1542B,CHINA-WAREHOUSE,143.0,5544.35,2.58,7,7,False,2024-06,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0356,M1850A,SINGAPORE-WAREHOUSE,143.0,5544.35,2.58,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0356,M2414A,SINGAPORE-WAREHOUSE,70.125,5544.35,1.26,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0356,M3012B,CHINA-WAREHOUSE,178.75,5544.35,3.22,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0356,M3317A,CHINA-WAREHOUSE,372.625,5544.35,6.72,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0356,M4014B,CHINA-WAREHOUSE,56.375,5544.35,1.02,1,7,False,2024-12,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0356,M4048B,SINGAPORE-WAREHOUSE,99.0,5544.35,1.79,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0356,M4088B,SINGAPORE-WAREHOUSE,49.875,5544.35,0.9,6,7,False,2024-07,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0356,M4345B,SINGAPORE-WAREHOUSE,20.625,5544.35,0.37,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0356,M4494B,CHINA-WAREHOUSE,33.0,5544.35,0.6,2,7,False,2024-11,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0356,M4494B,SINGAPORE-WAREHOUSE,53.625,5544.35,0.97,3,7,False,2024-10,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0356,M4631A,CHINA-WAREHOUSE,93.425,5544.35,1.69,7,7,False,2024-06,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0356,M6386B,CHINA-WAREHOUSE,59.125,5544.35,1.07,1,7,False,2024-12,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0356,M6506B,CHINA-WAREHOUSE,235.125,5544.35,4.24,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
