DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_KT_OUTBOUND
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01110,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01110,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01155,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01155,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01155,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0109,CST-01012,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01012,0.00025
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0357,CST-01012,0.00015
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01012,5e-05
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,0.00875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01030,0.00125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01143,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01143,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01110,0.01925
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.0055
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01143,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01110,0.0055
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01143,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01081,0.01925
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01083,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01009,0.00875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01009,0.00125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01157,0.00125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.00825
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.023375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0113,CST-00268,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01037,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01037,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01037,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01037,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.00275
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.001325
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01159,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01160,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01161,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01161,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0372,CST-01120,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0372,CST-01120,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01160,0.00115
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01160,0.021225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01160,0.01125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01160,0.01125
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0151,CST-01112,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0109,CST-01040,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01017,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01162,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01028,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01129,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0373,CST-00259,0.022
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.0055
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,0.01925
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0075
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0012250000000000002
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01017,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0075
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0025
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01017,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0012250000000000002
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,0.0012250000000000002
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01163,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0046,CST-01164,0.00088
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0046,CST-01164,0.015130000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01166,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01069,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01167,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01167,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01168,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01168,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-00268,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-00268,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,0.009630000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01035,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01035,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0131,CST-01079,0.015125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0131,CST-01079,0.009625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0338,CST-01169,0.0105
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01169,0.015
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.015125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.009625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01170,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0304,CST-01171,0.01
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01086,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01086,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01120,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01120,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01113,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01173,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01035,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01173,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0304,CST-01174,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01173,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0304,CST-01174,0.00875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01003,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01003,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01113,0.0055
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01113,0.01925
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01072,0.00825
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01009,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01172,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01058,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0228,CST-01083,0.022
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0228,CST-01083,0.00275
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01058,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.02
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.005
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0025
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0175
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0109,CST-01040,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0151,CST-01112,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01059,0.00688
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0306,CST-01059,0.015130000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01059,0.00413
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0151,CST-01112,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0340,CST-01059,0.009630000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0109,CST-01040,0.00825
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01073,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01032,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01032,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01176,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01058,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01177,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01177,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01177,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01177,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01176,0.015125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0116,CST-01178,0.0003
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0049,CST-01178,0.023375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.020625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01156,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,0.023375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,0.009630000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01041,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01041,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01179,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01086,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01086,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01035,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01035,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.00275
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.022
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.01875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.00375
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0178,CST-01181,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01105,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01075,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01075,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01182,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01017,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00272,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01040,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01040,0.00825
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,0.009630000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0413,CST-01019,0.00138
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0327,CST-01019,0.0008
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0415,CST-01045,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01038,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.0055
