DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_KT_INBOUND
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.0013
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00325
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00195
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.0078
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00065
2024-06-01,CHINA-WAREHOUSE,MAT-0009,0.00195
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.017875
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.006875
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.00825
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.0165
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.017875
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.006875
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.01375
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.011
2024-05-01,CHINA-WAREHOUSE,MAT-0055,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-05-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0332,0.01625
2024-06-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.003
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0225
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0075
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.018
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0045
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.021
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0195
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.006
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0201,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0416,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0416,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0416,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.018
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0075
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0015
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.024
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0045
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.021
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0339,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0018,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.00275
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.01375
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.011
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0015
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.024
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.012
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0135
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0176,0.0255
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.001375
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.023375
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.006875
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.017875
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0400,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.01375
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.011
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.00275
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0142,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0015
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.024
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0069,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0075
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.018
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0270,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0143,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0105
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.015
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0328,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.006
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0195
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0001,0.0255
2024-06-01,CHINA-WAREHOUSE,MAT-0413,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0413,0.0165
2024-06-01,CHINA-WAREHOUSE,MAT-0413,0.00825
2024-06-01,CHINA-WAREHOUSE,MAT-0413,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0003,0.019584
2024-07-01,CHINA-WAREHOUSE,MAT-0003,0.019584
2024-07-01,CHINA-WAREHOUSE,MAT-0003,0.019584
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.011
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.01375
2024-06-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.00275
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0156,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0399,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.009625
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.015125
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0386,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.00275
2024-06-01,CHINA-WAREHOUSE,MAT-0111,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0327,0.00825
2024-06-01,CHINA-WAREHOUSE,MAT-0327,0.0165
2024-06-01,CHINA-WAREHOUSE,MAT-0327,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.0055
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.01925
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.00275
2024-06-01,CHINA-WAREHOUSE,MAT-0356,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0085,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0085,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-06-01,CHINA-WAREHOUSE,MAT-0085,0.009625
2024-06-01,CHINA-WAREHOUSE,MAT-0085,0.015125
2024-06-01,CHINA-WAREHOUSE,MAT-0085,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.0025
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.01
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.0125
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00875
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.0075
2024-06-01,CHINA-WAREHOUSE,MAT-0196,0.00375
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.003
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0225
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0389,0.0255
2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.023375
2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.001375
2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.02475
2024-07-01,CHINA-WAREHOUSE,MAT-0232,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.015125
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.009625
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.017875
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.006875
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.01925
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.0055
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.015125
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.009625
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.006875
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.017875
2024-06-01,CHINA-WAREHOUSE,MAT-0354,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0099,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0099,0.00275
2024-06-01,CHINA-WAREHOUSE,MAT-0099,0.022
2024-06-01,CHINA-WAREHOUSE,MAT-0007,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0315,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.020625
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.004125
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.011
2024-06-01,CHINA-WAREHOUSE,MAT-0112,0.01375
2024-06-01,CHINA-WAREHOUSE,MAT-0374,0.02475
2024-06-01,CHINA-WAREHOUSE,MAT-0374,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0374,0.012375
2024-06-01,CHINA-WAREHOUSE,MAT-0430,0.024725
2024-07-01,CHINA-WAREHOUSE,MAT-0375,0.015
2024-07-01,CHINA-WAREHOUSE,MAT-0377,0.0013
2024-07-01,CHINA-WAREHOUSE,MAT-0377,0.0001
2024-07-01,CHINA-WAREHOUSE,MAT-0377,0.0001
2024-07-01,CHINA-WAREHOUSE,MAT-0197,0.009
